Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCO05,OUT035,1747.298132
FDW24,OUT018,763.0918708
NCX42,OUT018,2608.033869
NCA53,OUT035,760.801893
FDI45,OUT019,418.2875068
FDG46,OUT046,1962.660991
FDM20,OUT010,571.166105
FDW11,OUT010,130.299981
FDX08,OUT035,2980.220732
NCK17,OUT035,616.5150196
FDK32,OUT018,2421.505887
NCA42,OUT035,2607.326076
DRI01,OUT035,2912.255962
NCL55,OUT049,4093.21486
DRE25,OUT018,1443.929793
FDD14,OUT017,3072.105954
FDB10,OUT046,3878.189105
DRN11,OUT035,2426.516349
FDP38,OUT018,766.0365639
NCA30,OUT017,3011.7396
FDT15,OUT017,3190.451961
NCP55,OUT018,904.0989337
FDF12,OUT035,2411.410782
FDM21,OUT018,3821.062487
FDX56,OUT035,3454.346894
FDF10,OUT017,2611.360757
FDT32,OUT045,2974.208226
FDM51,OUT018,1598.107355
NCR50,OUT018,2394.608855
FDI19,OUT049,3950.690204
FDX21,OUT017,1668.172653
FDR31,OUT035,2451.616671
FDY02,OUT013,4076.365662
NCA29,OUT045,2966.925732
NCX17,OUT046,3652.532243
FDM12,OUT045,3063.299774
FDI53,OUT027,4224.619233
NCU30,OUT049,2636.268124
FDC56,OUT027,2952.514951
FDK27,OUT018,1954.450889
NCK18,OUT017,2801.062122
FDB52,OUT019,570.2467329
DRG25,OUT027,5139.191699
FDZ13,OUT049,830.1972146
FDB57,OUT019,570.730114
FDR40,OUT046,1378.753581
NCO14,OUT019,129.650948
NCN19,OUT045,3005.487261
FDQ28,OUT019,370.7470135
FDO13,OUT018,2374.543068
FDK48,OUT013,1367.113017
FDU07,OUT018,2296.68631
FDW20,OUT046,2195.032772
FDV12,OUT010,234.2794642
FDH24,OUT013,2582.243715
FDV59,OUT049,3584.389263
FDK57,OUT045,1968.033456
FDL16,OUT027,1060.678453
NCQ17,OUT046,2423.739967
FDJ15,OUT018,3029.009766
FDX24,OUT049,1410.100008
FDT47,OUT046,1561.34064
FDT10,OUT049,989.6137328
FDZ37,OUT018,1332.548499
FDW43,OUT027,5858.828523
DRN36,OUT017,1536.447472
FDJ14,OUT045,1304.993416
FDA32,OUT013,3535.975682
FDJ38,OUT019,494.3911286
FDQ57,OUT017,2440.022103
NCQ41,OUT019,504.5839505
FDG56,OUT049,976.3128854
DRC13,OUT027,3014.371361
FDV55,OUT035,2557.343023
FDQ49,OUT045,2620.496052
FDE29,OUT010,130.299981
FDR03,OUT013,3377.19765
FDD45,OUT049,1434.429489
FDN38,OUT010,573.6195228
FDT56,OUT046,979.7152829
FDT48,OUT045,3135.436638
FDU03,OUT049,3031.390149
FDC56,OUT010,269.9215656
NCO43,OUT027,2843.57781
FDQ27,OUT017,1780.025459
FDR03,OUT046,3454.175221
DRH23,OUT010,129.650948
FDG22,OUT045,616.8704294
NCJ42,OUT013,1649.39119
FDR24,OUT046,1384.107203
FDW60,OUT035,2878.349442
FDJ08,OUT013,3153.015187
DRL59,OUT018,785.4018962
FDG60,OUT010,571.166105
FDW27,OUT017,2403.23212
FDX14,OUT018,1256.017256
FDC20,OUT013,1046.725226
NCS29,OUT018,3863.130931
FDJ56,OUT046,1626.147806
FDB20,OUT019,162.8080645
FDL28,OUT027,5858.828523
FDW01,OUT018,2406.78766
FDL03,OUT046,2918.582534
FDX22,OUT049,3629.307365
FDJ21,OUT035,2594.897397
FDR31,OUT045,2416.706823
FDG21,OUT035,2637.256998
FDS22,OUT027,979.4874883
FDK08,OUT035,1640.508131
FDE17,OUT018,2398.280582
NCN30,OUT017,1523.948454
FDT50,OUT046,1582.774968
NCX42,OUT049,2658.228892
FDJ12,OUT035,3694.692071
NCA18,OUT027,2939.154205
FDP23,OUT019,570.2467329
FDX12,OUT013,3971.756406
FDN40,OUT018,2298.911711
FDV48,OUT035,1306.674406
NCY54,OUT013,2850.685059
FDL16,OUT010,129.650948
FDR45,OUT018,3638.891572
FDJ52,OUT046,2595.368608
DRG01,OUT017,1252.872206
FDP52,OUT013,3770.735481
FDU58,OUT017,3164.933752
FDL02,OUT045,1639.346841
FDG28,OUT013,3950.498674
FDA19,OUT035,1988.534594
FDW46,OUT027,1469.021679
NCD43,OUT049,1655.816334
DRG39,OUT013,879.5032834
NCF55,OUT049,619.0927785
FDJ07,OUT046,2032.17125
FDE08,OUT046,2495.116079
FDP56,OUT019,129.650948
FDT45,OUT045,837.7315364
FDF17,OUT018,2994.951816
FDX44,OUT046,1391.852572
FDM28,OUT027,4815.342931
FDI36,OUT049,3101.782728
FDS07,OUT045,1840.110145
FDD36,OUT045,2017.647605
FDW11,OUT046,1043.402484
FDN40,OUT049,2328.676892
NCQ18,OUT049,1507.728943
NCQ54,OUT017,2843.857474
NCS42,OUT045,1457.562462
DRH39,OUT010,158.812503
FDC09,OUT027,2858.055757
FDT08,OUT010,368.8493158
FDC08,OUT035,3778.54357
FDT20,OUT017,578.6052426
FDS35,OUT035,1096.163844
FDX58,OUT018,3088.647579
FDW58,OUT046,1609.776728
DRD27,OUT046,1529.015253
FDH32,OUT019,228.9837741
FDS26,OUT035,4128.63763
FDQ31,OUT046,1405.702654
FDP11,OUT018,3408.821272
FDD58,OUT017,1609.440102
FDM33,OUT045,3593.129734
FDZ16,OUT049,3081.145345
NCS29,OUT010,573.6195228
NCM18,OUT019,130.299981
FDP11,OUT049,3589.948124
NCC42,OUT017,2056.279659
DRM23,OUT046,2819.31269
NCN55,OUT027,5858.828523
FDK46,OUT013,4269.88943
FDR01,OUT046,3153.324139
NCA05,OUT045,2529.655229
NCP43,OUT017,2877.173282
FDR12,OUT010,386.5595697
FDQ01,OUT013,3925.459863
FDM13,OUT046,2069.659714
FDQ19,OUT017,4033.969174
FDK56,OUT019,486.9489035
NCX06,OUT010,459.3776957
FDO56,OUT027,2939.154205
FDU45,OUT045,1883.179726
FDI16,OUT019,129.650948
FDL32,OUT046,1924.385306
FDA07,OUT046,2076.398438
FDA14,OUT045,2584.800255
FDV46,OUT027,3014.371361
NCO07,OUT035,3716.256222
NCP41,OUT046,1653.559994
FDY60,OUT018,2001.988399
FDN38,OUT017,3898.137651
FDO15,OUT046,1216.719885
FDT60,OUT013,1945.367368
FDA55,OUT035,3877.711112
FDE02,OUT010,219.0289199
DRJ39,OUT049,3688.173872
FDV34,OUT035,1142.16757
FDS20,OUT027,5139.191699
FDF02,OUT027,2858.055757
FDW40,OUT017,2191.365744
NCB43,OUT046,3020.295979
FDR58,OUT017,1405.467618
DRJ59,OUT035,616.338478
NCD30,OUT017,1547.048744
FDE14,OUT017,1561.708809
FDC28,OUT018,1584.090363
FDU16,OUT018,1286.291135
NCD19,OUT035,877.4075391
FDU21,OUT046,630.3158642
FDV59,OUT027,5858.828523
FDU03,OUT045,3034.481322
FDC33,OUT010,558.7265081
NCR42,OUT035,586.5392401
DRH59,OUT035,1172.590533
NCM31,OUT035,2075.246163
FDS50,OUT035,3841.172111
FDP39,OUT046,910.8501448
FDQ55,OUT013,2045.386763
FDV36,OUT019,279.2209389
FDI05,OUT027,1947.26512
FDS45,OUT027,2884.775145
FDA39,OUT045,626.6725457
FDC37,OUT010,248.7502215
FDJ60,OUT027,4277.31522
DRQ35,OUT046,2007.776971
NCJ06,OUT046,2150.973894
NCY42,OUT018,2359.318073
DRM37,OUT049,3130.958778
FDR14,OUT045,782.5382449
FDE51,OUT049,685.1523405
FDT33,OUT017,2714.452292
FDR08,OUT013,1856.101873
FDE36,OUT010,385.4641368
FDL22,OUT019,225.5958687
FDR44,OUT013,2050.404948
FDI56,OUT019,220.2962204
FDE47,OUT010,275.4730018
FDV27,OUT010,212.9708894
FDV10,OUT049,660.0936687
FDC40,OUT045,1271.250126
NCX41,OUT013,3524.463337
NCQ38,OUT027,2858.055757
FDV12,OUT027,2858.055757
FDE52,OUT017,1354.290616
FDG20,OUT027,4447.137386
FDV16,OUT027,967.0633678
FDI32,OUT017,1829.828999
FDJ32,OUT049,1004.328982
FDN39,OUT018,2625.540312
FDY34,OUT017,2844.015665
FDC14,OUT035,613.4724425
FDA55,OUT017,3878.856321
FDZ50,OUT010,452.8960918
DRG13,OUT049,2631.98342
FDP01,OUT013,2463.667072
NCG54,OUT017,2878.439499
FDM13,OUT045,2010.947244
NCO18,OUT027,4815.342931
NCW41,OUT013,2481.506807
FDM52,OUT027,4067.407242
NCF55,OUT035,586.5392401
FDT09,OUT046,2210.021711
NCM19,OUT035,1787.999896
FDW12,OUT018,2347.205235
FDP15,OUT019,572.2167696
FDK36,OUT045,766.2263797
FDZ25,OUT035,3023.940204
NCW06,OUT049,3074.878094
FDW60,OUT046,2922.681581
DRC49,OUT013,2347.018321
NCT17,OUT035,3110.440425
NCN06,OUT018,2432.830166
FDC45,OUT013,2797.076626
DRJ47,OUT019,407.6838756
NCF06,OUT045,4207.372241
FDE21,OUT010,269.9215656
DRG27,OUT013,723.7261654
FDW40,OUT049,2138.644958
NCO53,OUT046,3189.335107
FDE23,OUT049,687.3996487
FDQ16,OUT046,1640.953217
FDS26,OUT045,4113.825154
FDZ13,OUT010,129.650948
FDS14,OUT049,2329.73301
FDC10,OUT045,1873.403996
FDY16,OUT049,3135.942237
FDJ20,OUT035,1991.535884
FDV43,OUT035,628.6053544
FDZ32,OUT027,2864.554377
FDR23,OUT046,2796.57959
FDN24,OUT035,841.0056595
FDE34,OUT027,5139.191699
FDU31,OUT013,3566.673373
FDW33,OUT018,1559.459236
FDU26,OUT046,2004.148214
FDE20,OUT027,4277.31522
NCW05,OUT035,1636.093254
FDB22,OUT018,2307.528425
FDO56,OUT046,1952.310979
FDA19,OUT027,3014.371361
DRI39,OUT045,881.8810461
FDH52,OUT018,972.3545305
FDZ50,OUT035,3203.617936
NCN42,OUT035,2566.146396
FDB53,OUT013,2518.192782
DRG11,OUT017,1675.360404
DRK11,OUT027,4067.407242
FDQ60,OUT017,1963.070753
FDT36,OUT017,581.4280706
DRG25,OUT018,3046.323136
DRJ23,OUT046,2969.738429
FDG05,OUT035,2569.647989
NCK06,OUT018,1957.887455
FDU52,OUT017,2353.501102
FDW07,OUT018,1316.814441
NCM17,OUT045,677.4731936
FDA22,OUT045,2686.758432
NCA41,OUT018,2941.562618
FDF38,OUT035,616.3283613
FDH52,OUT046,1088.539288
FDY58,OUT019,570.2467329
FDZ16,OUT045,3029.186893
NCM18,OUT017,991.6500312
FDA22,OUT018,2501.776016
NCJ43,OUT035,2892.24024
FDI34,OUT027,5858.828523
FDG56,OUT046,1070.026489
FDS34,OUT046,1913.251134
DRC01,OUT035,767.4314591
FDQ04,OUT035,620.8127632
FDK04,OUT035,877.4373653
FDT51,OUT049,1738.202154
FDV26,OUT017,3012.582721
FDS04,OUT049,2120.975512
FDW43,OUT018,3543.099722
FDQ28,OUT010,370.7470135
NCK06,OUT017,2038.396074
FDS23,OUT018,1953.967635
FDZ36,OUT019,488.816845
FDE56,OUT018,1023.81771
FDW10,OUT027,4447.137386
NCN14,OUT045,2990.452765
NCQ18,OUT045,1582.073611
FDW08,OUT017,1626.063666
FDU43,OUT035,4047.442293
FDR33,OUT010,248.4038201
FDM24,OUT010,372.1639135
NCZ05,OUT046,1736.769367
NCV41,OUT035,1860.486628
FDV11,OUT018,2725.671928
NCY05,OUT035,585.2894142
FDV44,OUT018,3036.655626
FDW32,OUT049,1284.730963
NCU18,OUT027,3149.736044
NCC43,OUT035,3945.233123
FDW19,OUT013,1777.636152
FDN31,OUT035,3155.48444
FDI48,OUT045,762.3104289
FDS24,OUT017,1372.359345
FDF46,OUT049,1900.253504
DRG23,OUT017,2355.166571
FDG14,OUT018,2320.014957
NCY30,OUT049,2868.261292
FDO28,OUT018,1867.0063
DRD24,OUT035,2112.554534
FDI33,OUT049,1327.639355
FDN32,OUT046,3143.19166
FDR16,OUT045,3616.23969
FDF26,OUT046,2373.564437
NCN29,OUT018,759.6034169
FDE20,OUT045,2902.00969
FDA46,OUT046,3194.938335
FDU28,OUT045,2986.174865
FDQ48,OUT045,1597.430539
FDV36,OUT013,2152.771269
FDR14,OUT018,855.0600218
FDP23,OUT017,3741.414061
FDP56,OUT013,845.1505031
FDK48,OUT010,158.812503
FDR48,OUT046,2422.371151
NCY29,OUT049,922.4614574
FDM22,OUT018,855.4591416
DRJ01,OUT013,2449.220341
FDZ43,OUT045,4025.70566
FDV03,OUT035,2572.480358
FDX11,OUT027,4958.403081
NCA41,OUT027,5710.599848
FDE38,OUT017,2592.476144
FDI27,OUT018,742.4995673
FDN32,OUT013,3120.741437
NCN43,OUT017,2055.052361
FDB47,OUT027,5858.828523
FDV03,OUT017,2541.185879
NCN30,OUT045,1540.802325
NCV54,OUT010,270.6820383
FDV07,OUT013,1708.990091
FDP07,OUT049,3004.388074
FDK48,OUT018,1147.511233
FDM15,OUT019,372.1639135
FDY19,OUT027,2939.154205
FDK46,OUT046,4310.112377
FDY11,OUT045,1087.337025
FDH09,OUT046,843.890046
FDO08,OUT027,4265.839568
FDU14,OUT013,4107.050044
FDD22,OUT027,2931.949422
FDM27,OUT017,2596.730366
FDL02,OUT027,2864.554377
NCA17,OUT035,2556.262373
FDE38,OUT019,384.3665026
NCG07,OUT049,3181.376379
DRC27,OUT013,3907.72432
FDA27,OUT035,4124.154183
FDW40,OUT045,2070.153586
DRI11,OUT013,1924.446792
FDN50,OUT046,1508.742249
FDR12,OUT046,2944.512196
FDT34,OUT027,2858.055757
FDW11,OUT035,980.6457218
NCO30,OUT027,5139.191699
FDZ34,OUT017,3152.317
FDU45,OUT017,1923.906461
NCD42,OUT035,583.8357615
FDX25,OUT045,3036.961532
NCR29,OUT046,972.2576389
FDX43,OUT019,386.2568753
FDB04,OUT010,202.1560268
FDR49,OUT027,1068.76898
FDS39,OUT018,1995.116134
FDW58,OUT045,1602.454963
FDG22,OUT019,129.650948
FDG31,OUT017,1038.932803
NCV53,OUT027,5858.828523
DRJ37,OUT035,2428.964038
FDV07,OUT035,1755.671515
FDW52,OUT018,2574.374159
FDT15,OUT045,3168.337613
FDD02,OUT018,1858.044124
FDM16,OUT035,1143.697832
NCE55,OUT046,2755.965881
FDB57,OUT018,3471.426424
FDQ04,OUT013,727.2172851
FDQ47,OUT019,129.650948
FDY14,OUT019,572.2167696
DRK37,OUT017,3186.26752
FDO25,OUT017,3634.566397
FDL57,OUT046,4213.56739
NCK29,OUT018,1906.337716
FDK46,OUT027,5858.828523
NCB43,OUT010,488.3047782
DRE01,OUT027,5858.828523
FDC46,OUT018,3070.543549
FDQ23,OUT045,1694.528703
FDX38,OUT049,807.8325859
FDG60,OUT018,3583.035519
FDW55,OUT017,4016.362872
FDP39,OUT013,841.1161903
FDB20,OUT018,1283.211442
FDV21,OUT017,1979.082103
FDZ02,OUT013,1543.876838
FDP19,OUT027,3014.371361
FDA38,OUT035,4063.718298
FDH22,OUT045,1994.117924
DRM11,OUT045,4291.641409
FDO12,OUT027,5755.617709
FDT14,OUT049,2039.494216
FDW34,OUT010,571.166105
FDG04,OUT027,5139.191699
FDW59,OUT018,1288.20417
FDR33,OUT018,1596.662503
FDP32,OUT013,2032.784087
FDL13,OUT027,5858.828523
FDD22,OUT013,1866.644033
FDV40,OUT027,1471.61854
NCD55,OUT046,661.521495
FDQ20,OUT010,129.650948
FDD28,OUT045,877.4373653
FDC39,OUT045,3589.622721
NCR17,OUT049,2031.544411
DRO35,OUT018,1898.445688
FDF40,OUT049,4062.278102
FDR31,OUT018,2340.047905
NCQ41,OUT017,3048.399276
FDP38,OUT046,807.1093526
NCU54,OUT027,5858.828523
FDG22,OUT018,563.2522488
DRK59,OUT013,3663.862368
FDC37,OUT046,1638.790491
NCO42,OUT013,2465.753905
NCT42,OUT017,2406.510563
FDX27,OUT035,1512.775107
FDV40,OUT018,1133.135113
FDT45,OUT027,1258.121339
FDS47,OUT019,213.2711674
FDR45,OUT035,4060.489584
FDB03,OUT045,3852.083473
FDO49,OUT035,817.9661295
FDU60,OUT027,4277.31522
FDB26,OUT018,782.0738393
FDB46,OUT017,3630.497295
FDQ37,OUT019,504.6860456
FDN03,OUT017,4083.458238
NCX30,OUT045,4057.834971
FDK32,OUT019,371.2456117
DRM47,OUT013,3130.480589
NCO02,OUT046,1203.735873
FDP04,OUT013,1241.30422
NCO43,OUT049,1682.915823
FDD59,OUT013,1390.9544
FDQ10,OUT017,2948.327714
FDW45,OUT035,2554.794071
NCK30,OUT049,4100.668563
FDU31,OUT018,3377.288361
NCQ17,OUT019,372.6770506
FDN01,OUT017,2740.07026
FDZ19,OUT049,2790.919513
DRG37,OUT017,2554.012036
FDE32,OUT045,595.2418276
FDO34,OUT049,2794.276964
FDM04,OUT019,129.650948
FDZ25,OUT049,2991.553649
FDU08,OUT049,1494.853171
NCW30,OUT045,4220.720107
NCM18,OUT013,1154.700066
FDS22,OUT035,619.3620958
NCH18,OUT017,3969.450687
FDC23,OUT013,2825.33805
FDY46,OUT013,3005.639065
NCU06,OUT046,3732.336829
FDX57,OUT045,1579.002959
FDX36,OUT027,5858.828523
FDL16,OUT045,762.8079529
FDT16,OUT010,571.6494861
FDN16,OUT018,1617.038669
FDC03,OUT046,3143.427371
DRF60,OUT013,3915.159945
FDS27,OUT027,5755.617709
FDP33,OUT010,573.1361417
FDJ36,OUT018,1572.537736
NCR42,OUT013,694.9789376
FDV14,OUT017,1318.969204
NCP42,OUT035,3006.803783
FDB50,OUT027,1947.26512
NCC30,OUT027,4447.137386
FDA23,OUT018,1600.115045
FDW16,OUT017,1383.88027
FDQ52,OUT010,573.1361417
FDB58,OUT049,2287.948713
NCP29,OUT049,1090.258227
NCM05,OUT045,4232.05905
FDO25,OUT013,3471.429847
NCM54,OUT046,2133.939504
NCL54,OUT046,2883.51956
FDL39,OUT010,438.6817529
FDF53,OUT018,2869.75974
NCQ42,OUT035,2080.269571
FDF58,OUT013,1210.387057
FDZ04,OUT035,1083.218285
FDE26,OUT019,298.0598968
FDS60,OUT017,2889.26019
FDV58,OUT017,3004.482886
FDM04,OUT045,774.6841097
FDE08,OUT035,2564.763385
NCB43,OUT049,3045.31168
FDU11,OUT010,270.6820383
FDF22,OUT019,568.0987337
FDE24,OUT013,2118.894206
DRJ49,OUT046,2125.002925
NCQ53,OUT035,4010.687994
NCL41,OUT013,694.9789376
FDR22,OUT013,1758.982742
FDH04,OUT035,1472.062435
DRH15,OUT045,656.1082715
FDY40,OUT049,802.9811884
NCI17,OUT035,1600.669025
NCC18,OUT013,2774.045388
FDY28,OUT027,5858.828523
FDB45,OUT027,2858.055757
NCL30,OUT018,1920.756689
FDM10,OUT017,3614.423825
FDH22,OUT027,3014.371361
NCZ53,OUT017,3088.544889
NCI18,OUT013,3636.596962
FDH14,OUT027,3038.521894
FDR36,OUT027,979.4874883
FDW01,OUT045,2591.26263
FDK02,OUT027,2939.154205
FDJ02,OUT018,2413.450161
FDU55,OUT013,4273.840765
NCV18,OUT027,2406.833649
FDH14,OUT018,1975.812688
FDZ37,OUT045,1388.976881
FDX49,OUT049,3677.700762
NCD43,OUT046,1719.064702
FDZ07,OUT013,1156.464883
FDK43,OUT035,2045.455389
FDR32,OUT018,3473.781145
FDT39,OUT013,2391.623617
NCV54,OUT017,2007.475322
FDF38,OUT018,597.0638834
FDV60,OUT046,2996.735674
FDH44,OUT027,4067.407242
FDS21,OUT046,1062.199582
NCL41,OUT045,598.237391
FDM46,OUT017,1514.592305
FDU27,OUT045,762.7017715
NCJ54,OUT017,3907.973252
DRG51,OUT018,2598.279725
NCA29,OUT019,388.2516836
FDR47,OUT045,2983.161349
NCL19,OUT027,3028.257582
DRG01,OUT049,1169.330188
FDG10,OUT046,975.4989549
NCV05,OUT049,2398.569491
NCH18,OUT019,570.730114
FDV14,OUT018,1292.101383
DRJ23,OUT035,2978.938064
DRJ11,OUT046,3261.227774
FDZ03,OUT017,3216.89814
FDI27,OUT010,129.650948
FDJ14,OUT018,1319.982891
FDU32,OUT017,2039.171869
FDD47,OUT027,4285.963072
DRF36,OUT035,3093.031466
FDM21,OUT046,4258.241866
FDV10,OUT018,615.0741588
FDH60,OUT018,2958.135617
FDX47,OUT010,373.7863058
FDT19,OUT019,419.2276542
FDO11,OUT045,4119.056993
FDH24,OUT027,4177.962874
FDL02,OUT018,1561.337801
FDB02,OUT049,2886.425373
FDA43,OUT046,3125.55176
FDG52,OUT045,760.4760687
DRC12,OUT013,2961.301482
FDY37,OUT018,2058.065709
NCU18,OUT045,2068.111306
FDU09,OUT035,874.7169126
DRJ25,OUT027,1070.521555
DRE12,OUT018,1765.42854
DRL47,OUT017,2044.933597
DRK01,OUT046,1556.177776
FDC22,OUT019,506.1176222
FDG44,OUT013,1000.265886
FDW04,OUT035,1997.112594
FDK09,OUT049,3614.160997
NCN43,OUT035,2068.398291
FDG04,OUT049,3178.567878
FDH32,OUT010,219.0289199
DRI47,OUT017,2560.598324
DRE15,OUT013,1285.330848
FDY11,OUT035,1119.406488
FDO60,OUT049,685.8385363
FDQ20,OUT018,599.0765043
FDO57,OUT027,4241.591331
FDT14,OUT019,278.0073693
FDA57,OUT049,647.3387015
DRN35,OUT017,586.2455381
FDJ03,OUT046,805.8026913
FDX28,OUT017,1676.370578
DRE25,OUT045,1431.056637
FDR09,OUT046,4134.841299
FDB23,OUT035,3912.884614
FDO08,OUT045,2566.950797
FDQ23,OUT049,1625.564188
FDW04,OUT013,2007.292249
DRK13,OUT010,545.0371702
NCL17,OUT027,3038.521894
FDY21,OUT035,3149.516171
FDJ38,OUT027,5139.191699
FDA37,OUT019,282.4519315
FDV43,OUT013,738.2117269
FDL36,OUT046,1467.955272
FDD53,OUT045,627.0219308
FDZ19,OUT010,422.2740252
FDV21,OUT045,1985.18246
NCL54,OUT018,2740.914879
DRI47,OUT027,4011.165636
DRG03,OUT049,2511.83617
FDG21,OUT013,2528.079669
FDW03,OUT018,1630.458398
NCI55,OUT046,2187.877999
DRC36,OUT019,419.2281975
FDH22,OUT017,2018.77849
FDV20,OUT045,2019.555285
NCU41,OUT027,5667.006903
FDN46,OUT027,2858.055757
FDK50,OUT045,2639.872909
NCA05,OUT027,4067.407242
DRH01,OUT018,2734.300541
FDT08,OUT018,2393.027091
FDM08,OUT018,3478.026759
FDZ07,OUT035,964.9528673
FDS22,OUT017,737.6821611
FDV35,OUT027,4104.327551
FDI28,OUT010,162.4239687
FDW58,OUT027,2884.775145
FDT52,OUT045,4031.42221
FDY34,OUT046,2705.500932
FDR10,OUT046,2687.785781
FDK57,OUT017,1967.584734
FDR02,OUT027,2909.386731
FDX49,OUT046,3708.936318
FDQ20,OUT046,661.2296278
DRK23,OUT045,4140.836736
NCW06,OUT046,3063.516654
FDR31,OUT017,2423.722462
NCE43,OUT013,2763.047003
DRO59,OUT027,1947.26512
FDN09,OUT049,3972.825381
FDR11,OUT046,2554.512255
FDO57,OUT013,2547.995278
NCX18,OUT017,3035.50782
FDB05,OUT018,3705.808664
FDQ08,OUT018,981.3745897
NCG43,OUT035,1520.718061
FDJ56,OUT013,1650.447542
FDA13,OUT010,129.650948
FDO56,OUT017,1881.020471
FDB37,OUT018,3641.283132
FDZ02,OUT018,1470.192139
FDQ24,OUT046,4079.839058
FDM16,OUT013,1281.087268
FDU35,OUT049,1541.072862
FDT35,OUT035,2774.047729
NCX30,OUT049,3971.217704
FDG04,OUT017,3126.524681
FDI12,OUT035,1374.161886
FDE35,OUT035,945.2075413
NCP14,OUT027,2864.554377
NCY53,OUT045,1684.948213
FDP49,OUT017,866.4284386
FDQ04,OUT017,623.98725
FDM39,OUT035,2944.912912
FDO58,OUT019,382.6481374
FDC56,OUT017,1926.856615
NCQ54,OUT046,2836.973871
FDV10,OUT027,979.4874883
NCK17,OUT046,661.5642675
NCF55,OUT027,968.3500751
FDV33,OUT013,4249.686614
NCH29,OUT019,226.3542509
FDA37,OUT027,3014.371361
FDH46,OUT018,1662.090353
FDS25,OUT035,1784.896725
FDH04,OUT027,2705.957557
FDX52,OUT046,3157.468883
NCD42,OUT017,579.3429361
FDW47,OUT017,1974.043192
FDL25,OUT027,2821.974313
NCJ06,OUT010,271.0284397
FDY09,OUT013,2940.635875
FDS40,OUT046,624.6910376
FDH41,OUT017,3613.92437
FDG38,OUT035,1384.601731
FDU03,OUT027,4830.565958
FDV20,OUT046,2121.161802
DRB13,OUT045,3057.991287
NCQ30,OUT013,1989.290572
NCH06,OUT013,3778.289331
FDU50,OUT018,1737.326946
NCO42,OUT019,369.6340032
FDW09,OUT018,1228.86992
FDH04,OUT013,1384.079583
FDC21,OUT045,1705.040571
FDL21,OUT049,647.3387015
FDM46,OUT010,219.0289199
FDT22,OUT019,130.299981
FDB28,OUT035,3120.405781
FDI12,OUT018,1341.061049
FDA28,OUT045,2005.044055
FDF59,OUT013,2006.318291
FDM45,OUT027,2986.446555
FDQ56,OUT017,1373.185655
FDR46,OUT049,2547.319221
FDT01,OUT013,3495.799492
FDD16,OUT027,1536.746273
NCU30,OUT010,383.1672575
FDM40,OUT010,359.1683275
FDI56,OUT035,1499.309784
NCS30,OUT013,2040.533415
FDU08,OUT017,1548.867829
FDX51,OUT027,5755.617709
FDA43,OUT045,3045.110044
FDX59,OUT010,129.650948
FDC37,OUT018,1550.493216
FDP58,OUT013,3481.279932
NCY42,OUT035,2080.968974
FDF21,OUT018,3035.374808
FDU10,OUT027,976.2893938
DRL47,OUT018,1960.21881
FDA58,OUT018,3507.429249
FDJ22,OUT049,2998.587818
FDK50,OUT046,2577.550811
FDO38,OUT035,1270.575051
DRF60,OUT035,4027.227775
NCZ42,OUT019,570.730114
FDD35,OUT049,2081.53065
FDL25,OUT045,1495.657595
FDJ16,OUT013,1049.651787
DRK59,OUT049,3751.204288
FDI50,OUT046,3858.226177
NCB19,OUT045,1393.404303
DRI37,OUT035,950.6244434
FDA14,OUT027,4067.407242
FDC08,OUT018,3485.979521
FDS45,OUT046,1746.317677
FDI21,OUT049,1086.422234
DRJ47,OUT035,2761.924866
DRE37,OUT027,5139.191699
FDT55,OUT018,2478.953493
NCG42,OUT027,3014.371361
FDA31,OUT049,2855.506928
NCW42,OUT046,3698.874993
FDF50,OUT017,3110.884191
FDK56,OUT049,3271.956421
FDX10,OUT035,588.1799262
NCK07,OUT027,4265.839568
FDZ49,OUT017,3707.584991
FDR33,OUT013,1684.135724
FDO44,OUT018,1587.521241
FDA20,OUT046,3307.213876
NCL30,OUT045,2040.277792
FDI05,OUT019,152.0845281
FDQ12,OUT018,3490.758578
FDH47,OUT017,1565.813719
FDH34,OUT018,3102.074475
FDF29,OUT046,2210.021711
FDG40,OUT018,563.2522488
NCE18,OUT017,4058.954233
FDP21,OUT010,490.8810347
FDY50,OUT013,1407.625451
FDB36,OUT049,2092.331236
NCZ29,OUT049,2068.942821
FDU20,OUT018,1977.572224
FDO56,OUT013,1903.831928
FDW31,OUT049,3080.082818
DRH59,OUT013,1296.868857
NCB30,OUT017,3053.124557
FDK43,OUT027,3014.371361
FDW43,OUT045,3934.881953
NCL19,OUT017,2137.795517
FDJ27,OUT046,1625.042708
FDC45,OUT046,2777.17024
FDY40,OUT035,769.7914873
NCM41,OUT035,1446.679406
NCK18,OUT019,385.7510631
FDP37,OUT049,2119.551033
FDA27,OUT027,5858.828523
NCX30,OUT035,4031.752301
FDR09,OUT017,4030.473387
FDG08,OUT027,4351.922139
NCU30,OUT013,2535.233523
FDB16,OUT017,1391.593761
FDM16,OUT017,1143.697832
FDC48,OUT013,1385.861992
NCF18,OUT046,3027.669224
FDU46,OUT018,1319.543352
FDH41,OUT018,3338.178205
NCN42,OUT010,369.6340032
FDU49,OUT046,1353.074309
FDB20,OUT027,1944.836335
FDG50,OUT019,220.2962204
FDW20,OUT045,2113.302918
NCO55,OUT049,1615.746131
FDX48,OUT046,2514.102415
FDU48,OUT046,2144.56087
