Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF54,OUT019,423.0646257
FDZ08,OUT046,1363.187623
NCJ05,OUT018,2492.874883
FDF59,OUT046,2026.332165
NCO05,OUT035,1560.657435
FDW24,OUT018,728.1004437
NCX42,OUT018,2599.393257
NCA53,OUT035,728.7987001
FDI45,OUT019,425.8703489
FDG46,OUT046,1887.402761
FDM20,OUT010,569.0001827
FDW11,OUT010,133.1643657
FDX08,OUT035,2929.102107
NCK17,OUT035,668.5614658
FDK32,OUT018,2477.147724
NCA42,OUT035,2550.931886
DRI01,OUT035,2840.90068
NCL55,OUT049,3988.335366
DRE25,OUT018,1532.443313
FDD14,OUT017,3048.599128
FDB10,OUT046,3852.368467
DRN11,OUT035,2473.383551
FDP38,OUT018,738.1181931
NCA30,OUT017,3051.185803
FDT15,OUT017,3051.185803
NCP55,OUT018,930.7712438
FDF12,OUT035,2475.73913
FDM21,OUT018,3826.02495
FDX56,OUT035,3454.003885
FDF10,OUT017,2475.73913
FDT32,OUT045,3051.185803
FDM51,OUT018,1568.007618
NCR50,OUT018,2492.874883
FDI19,OUT049,3874.893675
FDX21,OUT017,1589.289153
FDR31,OUT035,2475.73913
FDY02,OUT013,4073.920374
NCA29,OUT045,2825.927457
NCX17,OUT046,3811.672812
FDM12,OUT045,3051.185803
FDI53,OUT027,4208.950864
NCU30,OUT049,2564.339589
FDC56,OUT027,2951.553867
FDK27,OUT018,2015.089972
NCK18,OUT017,2651.183933
FDB52,OUT019,569.8667061
DRG25,OUT027,5211.030961
FDZ13,OUT049,778.7949614
FDB57,OUT019,573.8574786
FDR40,OUT046,1414.957744
NCO14,OUT019,131.4276341
NCN19,OUT045,3051.185803
FDQ28,OUT019,366.1219363
FDO13,OUT018,2562.202976
FDK48,OUT013,1431.122199
FDU07,OUT018,2488.630685
FDW20,OUT046,2017.808929
FDV12,OUT010,239.4659166
FDH24,OUT013,2548.153293
FDV59,OUT049,3674.840116
FDK57,OUT045,2006.726803
FDL16,OUT027,1055.174651
NCQ17,OUT046,2495.011496
FDJ15,OUT018,3051.185803
FDX24,OUT049,1528.610011
FDT47,OUT046,1534.070794
FDT10,OUT049,1001.877582
FDZ37,OUT018,1475.260955
FDW43,OUT027,5848.98237
DRN36,OUT017,1532.443313
FDJ14,OUT045,1304.944116
FDA32,OUT013,3697.811257
FDJ38,OUT019,504.8982043
FDQ57,OUT017,2475.73913
NCQ41,OUT019,508.9266254
FDG56,OUT049,990.1425349
DRC13,OUT027,2977.857702
FDV55,OUT035,2473.383551
FDQ49,OUT045,2527.44882
FDE29,OUT010,133.1643657
FDR03,OUT013,3448.520367
FDD45,OUT049,1525.8595
FDN38,OUT010,572.5319726
FDT56,OUT046,962.227072
FDT48,OUT045,3140.734381
FDU03,OUT049,3002.152982
FDC56,OUT010,270.5534327
NCO43,OUT027,2833.620583
FDQ27,OUT017,1570.341696
FDR03,OUT046,3450.91415
DRH23,OUT010,131.4276341
FDG22,OUT045,665.7743559
NCJ42,OUT013,1580.170176
FDR24,OUT046,1494.230909
FDW60,OUT035,2865.286123
FDJ08,OUT013,3051.185803
DRL59,OUT018,786.0689144
FDG60,OUT010,570.0527433
FDW27,OUT017,2496.78189
FDX14,OUT018,1311.70148
FDC20,OUT013,1029.052113
NCS29,OUT018,3852.286125
FDJ56,OUT046,1560.657435
FDB20,OUT019,167.5231438
FDL28,OUT027,5848.98237
FDW01,OUT018,2477.147724
FDL03,OUT046,3058.517061
FDX22,OUT049,3656.675147
FDJ21,OUT035,2473.383551
FDR31,OUT045,2475.73913
FDG21,OUT035,2479.284336
FDS22,OUT027,1001.964939
FDK08,OUT035,1536.315617
FDE17,OUT018,2477.147724
NCN30,OUT017,1534.070794
FDT50,OUT046,1534.070794
NCX42,OUT049,2557.057677
FDJ12,OUT035,3584.325261
NCA18,OUT027,2933.290805
FDP23,OUT019,568.3551629
FDX12,OUT013,3884.085874
FDN40,OUT018,2491.008721
FDV48,OUT035,1295.578532
NCY54,OUT013,2865.286123
FDL16,OUT010,131.4276341
FDR45,OUT018,3663.28316
FDJ52,OUT046,2550.931886
DRG01,OUT017,1295.578532
FDP52,OUT013,3817.279181
FDU58,OUT017,3051.185803
FDL02,OUT045,1580.170176
FDG28,OUT013,3885.363498
FDA19,OUT035,2026.332165
FDW46,OUT027,1409.194195
NCD43,OUT049,1580.170176
DRG39,OUT013,843.3150267
NCF55,OUT049,666.3901654
FDJ07,OUT046,1933.539499
FDE08,OUT046,2475.73913
FDP56,OUT019,131.4276341
FDT45,OUT045,862.5377243
FDF17,OUT018,3051.185803
FDX44,OUT046,1470.374033
FDM28,OUT027,4879.786359
FDI36,OUT049,3058.517061
FDS07,OUT045,1928.340432
FDD36,OUT045,1933.539499
FDW11,OUT046,1053.281753
FDN40,OUT049,2495.011496
NCQ18,OUT049,1534.070794
NCQ54,OUT017,2651.183933
NCS42,OUT045,1506.912346
DRH39,OUT010,159.306885
FDC09,OUT027,2856.655512
FDT08,OUT010,361.9987291
FDC08,OUT035,3787.167054
FDT20,OUT017,658.2604768
FDS35,OUT035,1042.540892
FDX58,OUT018,3046.716458
FDW58,OUT046,1580.170176
DRD27,OUT046,1536.315617
FDH32,OUT019,235.529643
FDS26,OUT035,4085.521481
FDQ31,OUT046,1467.408725
FDP11,OUT018,3513.910393
FDD58,OUT017,1536.315617
FDM33,OUT045,3700.20504
FDZ16,OUT049,3051.185803
NCS29,OUT010,572.5319726
NCM18,OUT019,133.1643657
FDP11,OUT049,3723.044259
NCC42,OUT017,2053.60074
DRM23,OUT046,2865.286123
NCN55,OUT027,5848.98237
FDK46,OUT013,4070.534579
FDR01,OUT046,3117.335933
NCA05,OUT045,2475.73913
NCP43,OUT017,2883.637178
FDR12,OUT010,386.9870526
FDQ01,OUT013,4040.450457
FDM13,OUT046,2034.335948
FDQ19,OUT017,3880.255956
FDK56,OUT019,491.4256659
NCX06,OUT010,469.1635354
FDO56,OUT027,2938.392467
FDU45,OUT045,1818.077848
FDI16,OUT019,131.4276341
FDL32,OUT046,1910.094346
FDA07,OUT046,2017.808929
FDA14,OUT045,2475.73913
FDV46,OUT027,3017.960211
NCO07,OUT035,3683.593846
NCP41,OUT046,1580.170176
FDY60,OUT018,2056.258982
FDN38,OUT017,3974.24868
FDO15,OUT046,1154.486034
FDT60,OUT013,2015.089972
FDA55,OUT035,3793.106011
FDE02,OUT010,228.8753826
DRJ39,OUT049,3746.913423
FDV34,OUT035,1088.400562
FDS20,OUT027,5211.030961
FDF02,OUT027,2856.655512
FDW40,OUT017,2151.027509
NCB43,OUT046,3051.185803
FDR58,OUT017,1494.523886
DRJ59,OUT035,668.5614658
NCD30,OUT017,1536.315617
FDE14,OUT017,1534.070794
FDC28,OUT018,1591.74966
FDU16,OUT018,1404.186622
NCD19,OUT035,918.9650149
FDU21,OUT046,667.8925172
FDV59,OUT027,5848.98237
FDU03,OUT045,3044.772861
FDC33,OUT010,555.8934474
NCR42,OUT035,661.7748989
DRH59,OUT035,1106.338376
NCM31,OUT035,2056.258982
FDS50,OUT035,3777.335962
FDP39,OUT046,861.6734489
FDQ55,OUT013,1933.539499
FDV36,OUT019,279.784243
FDI05,OUT027,2014.087889
FDS45,OUT027,2876.056806
FDA39,OUT045,666.8432838
FDC37,OUT010,251.5573405
FDJ60,OUT027,4252.890342
DRQ35,OUT046,2015.089972
NCJ06,OUT046,2003.816572
NCY42,OUT018,2471.246938
DRM37,OUT049,3051.185803
FDR14,OUT045,776.0215688
FDE51,OUT049,678.5516215
FDT33,OUT017,2651.183933
FDR08,OUT013,1818.077848
FDE36,OUT010,382.5271699
FDL22,OUT019,226.2053359
FDR44,OUT013,2034.335948
FDI56,OUT019,211.2008896
FDE47,OUT010,277.9302168
FDV27,OUT010,205.3620683
FDV10,OUT049,673.1767323
FDC40,OUT045,1295.578532
NCX41,OUT013,3677.108737
NCQ38,OUT027,2856.655512
FDV12,OUT027,2856.655512
FDE52,OUT017,1467.131784
FDG20,OUT027,4446.38747
FDV16,OUT027,995.1783726
FDI32,OUT017,1920.568173
FDJ32,OUT049,1004.926042
FDN39,OUT018,2759.602934
FDY34,OUT017,2661.296802
FDC14,OUT035,668.5614658
FDA55,OUT017,3779.304635
FDZ50,OUT010,462.3119472
DRG13,OUT049,2564.339589
FDP01,OUT013,2493.145334
NCG54,OUT017,2865.286123
FDM13,OUT045,2034.335948
NCO18,OUT027,4806.890522
NCW41,OUT013,2496.78189
FDM52,OUT027,4012.533123
NCF55,OUT035,661.7748989
FDT09,OUT046,2034.335948
NCM19,OUT035,1704.786675
FDW12,OUT018,2473.602517
FDP15,OUT019,569.4077234
FDK36,OUT045,729.6287228
FDZ25,OUT035,2865.286123
NCW06,OUT049,3051.185803
FDW60,OUT046,2890.807245
DRC49,OUT013,2475.73913
NCT17,OUT035,3051.185803
NCN06,OUT018,2562.202976
FDC45,OUT013,2845.60708
DRJ47,OUT019,416.8502313
NCF06,OUT045,4075.522378
FDE21,OUT010,270.5433002
DRG27,OUT013,715.1687672
FDW40,OUT049,2056.258982
NCO53,OUT046,3051.185803
FDE23,OUT049,681.335136
FDQ16,OUT046,1601.052846
FDS26,OUT045,4079.632882
FDZ13,OUT010,131.4276341
FDS14,OUT049,2496.78189
FDC10,OUT045,1968.754453
FDY16,OUT049,3051.185803
FDJ20,OUT035,2026.332165
FDV43,OUT035,668.5614658
FDZ32,OUT027,2859.31587
FDR23,OUT046,2865.286123
FDN24,OUT035,861.1555327
FDE34,OUT027,5204.508512
FDU31,OUT013,3696.019005
FDW33,OUT018,1589.289153
FDU26,OUT046,1933.539499
FDE20,OUT027,4252.890342
NCW05,OUT035,1580.170176
FDB22,OUT018,2477.147724
FDO56,OUT046,1933.539499
FDA19,OUT027,3010.068062
DRI39,OUT045,919.9304446
FDH52,OUT018,1006.230552
FDZ50,OUT035,3048.599128
NCN42,OUT035,2475.73913
FDB53,OUT013,2475.73913
DRG11,OUT017,1601.052846
DRK11,OUT027,4012.533123
FDQ60,OUT017,2015.089972
FDT36,OUT017,658.2604768
DRG25,OUT018,3051.185803
DRJ23,OUT046,3051.185803
FDG05,OUT035,2548.153293
NCK06,OUT018,2015.089972
FDU52,OUT017,2495.011496
FDW07,OUT018,1476.599554
NCM17,OUT045,677.5498923
FDA22,OUT045,2736.815182
NCA41,OUT018,3051.185803
FDF38,OUT035,668.5614658
FDH52,OUT046,1065.439686
FDY58,OUT019,568.3551629
FDZ16,OUT045,3051.185803
NCM18,OUT017,1003.129537
FDA22,OUT018,2659.160189
NCJ43,OUT035,2865.286123
FDI34,OUT027,5848.98237
FDG56,OUT046,1057.295643
FDS34,OUT046,1928.340432
DRC01,OUT035,732.1294854
FDQ04,OUT035,667.7615818
FDK04,OUT035,920.8533039
FDT51,OUT049,1682.26287
FDV26,OUT017,3051.185803
FDS04,OUT049,2053.60074
FDW43,OUT018,3584.031272
FDQ28,OUT010,365.7830511
NCK06,OUT017,2015.089972
FDS23,OUT018,2034.335948
FDZ36,OUT019,495.7187195
FDE56,OUT018,1024.799317
FDW10,OUT027,4446.38747
NCN14,OUT045,3051.185803
NCQ18,OUT045,1534.070794
FDW08,OUT017,1584.699599
FDU43,OUT035,3866.543896
FDR33,OUT010,251.5573405
FDM24,OUT010,364.1416218
NCZ05,OUT046,1580.170176
NCV41,OUT035,1786.07258
FDV11,OUT018,2863.149511
NCY05,OUT035,661.7748989
FDV44,OUT018,3051.185803
FDW32,OUT049,1394.427511
NCU18,OUT027,3132.395713
NCC43,OUT035,3982.633565
FDW19,OUT013,1704.786675
FDN31,OUT035,3051.185803
FDI48,OUT045,737.4739553
FDS24,OUT017,1492.258298
FDF46,OUT049,1928.340432
DRG23,OUT017,2479.284336
FDG14,OUT018,2475.357168
NCY30,OUT049,2929.102107
FDO28,OUT018,2015.089972
DRD24,OUT035,2056.258982
FDI33,OUT049,1492.258298
FDN32,OUT046,3051.185803
FDR16,OUT045,3683.121738
FDF26,OUT046,2493.145334
NCN29,OUT018,726.5278132
FDE20,OUT045,2736.815182
FDA46,OUT046,3051.185803
FDU28,OUT045,3051.185803
FDQ48,OUT045,1536.315617
FDV36,OUT013,2026.332165
FDR14,OUT018,866.5748955
FDP23,OUT017,3697.524955
FDP56,OUT013,793.4568537
FDK48,OUT010,159.8263275
FDR48,OUT046,2490.767298
NCY29,OUT049,924.5806686
FDM22,OUT018,867.1270644
DRJ01,OUT013,2557.057677
FDZ43,OUT045,3889.365056
FDV03,OUT035,2495.011496
FDX11,OUT027,5067.393539
NCA41,OUT027,5735.849398
FDE38,OUT017,2661.296802
FDI27,OUT018,718.9746374
FDN32,OUT013,3048.599128
NCN43,OUT017,2015.089972
FDB47,OUT027,5848.98237
FDV03,OUT017,2495.011496
NCN30,OUT045,1534.070794
NCV54,OUT010,273.1832514
FDV07,OUT013,1642.254844
FDP07,OUT049,3070.135334
FDK48,OUT018,1087.324878
FDM15,OUT019,363.8027366
FDY19,OUT027,2938.736115
FDK46,OUT046,4083.643513
FDY11,OUT045,1044.252625
FDH09,OUT046,800.8347536
FDO08,OUT027,4240.814363
FDU14,OUT013,3988.021584
FDD22,OUT027,2930.321121
FDM27,OUT017,2527.44882
FDL02,OUT027,2865.655315
NCA17,OUT035,2475.73913
FDE38,OUT019,384.74706
NCG07,OUT049,3051.185803
DRC27,OUT013,3891.981194
FDA27,OUT035,4039.648525
FDW40,OUT045,2056.258982
DRI11,OUT013,1928.340432
FDN50,OUT046,1532.443313
FDR12,OUT046,2855.423169
FDT34,OUT027,2856.311864
FDW11,OUT035,1002.164107
NCO30,OUT027,5211.030961
FDZ34,OUT017,3051.185803
FDU45,OUT017,1887.402761
NCD42,OUT035,661.7748989
FDX25,OUT045,3002.152982
NCR29,OUT046,961.2616423
FDX43,OUT019,387.3921812
FDB04,OUT010,195.960491
FDR49,OUT027,1061.087464
FDS39,OUT018,2056.258982
FDW58,OUT045,1580.170176
FDG22,OUT019,131.4276341
FDG31,OUT017,1029.433167
NCV53,OUT027,5848.98237
DRJ37,OUT035,2475.73913
FDV07,OUT035,1682.26287
FDW52,OUT018,2581.09724
FDT15,OUT045,3051.185803
FDD02,OUT018,1968.754453
FDM16,OUT035,1074.627291
NCE55,OUT046,2865.286123
FDB57,OUT018,3539.350071
FDQ04,OUT013,716.0507486
FDQ47,OUT019,131.4276341
FDY14,OUT019,567.8961802
DRK37,OUT017,3051.185803
FDO25,OUT017,3680.410367
FDL57,OUT046,4081.851261
NCK29,OUT018,2017.808929
FDK46,OUT027,5848.98237
NCB43,OUT010,496.1503714
DRE01,OUT027,5848.98237
FDC46,OUT018,3051.185803
FDQ23,OUT045,1580.170176
FDX38,OUT049,733.2588132
FDG60,OUT018,3638.16785
FDW55,OUT017,3888.489501
FDP39,OUT013,783.7918138
FDB20,OUT018,1311.70148
FDV21,OUT017,2026.332165
FDZ02,OUT013,1543.951152
FDP19,OUT027,3004.716695
FDA38,OUT035,3895.849583
FDH22,OUT045,2026.332165
DRM11,OUT045,4083.774566
FDO12,OUT027,5755.531013
FDT14,OUT049,2006.726803
FDW34,OUT010,569.0001827
FDG04,OUT027,5211.030961
FDW59,OUT018,1446.774202
FDR33,OUT018,1601.052846
FDP32,OUT013,2026.332165
FDL13,OUT027,5848.98237
FDD22,OUT013,1912.556943
FDV40,OUT027,1411.247547
NCD55,OUT046,674.6790841
FDQ20,OUT010,131.4276341
FDD28,OUT045,920.8533039
FDC39,OUT045,3665.744515
NCR17,OUT049,1933.539499
DRO35,OUT018,1933.539499
FDF40,OUT049,3970.781088
FDR31,OUT018,2471.246938
NCQ41,OUT017,3051.185803
FDP38,OUT046,735.3106103
NCU54,OUT027,5848.98237
FDG22,OUT018,658.2604768
DRK59,OUT013,3818.206443
FDC37,OUT046,1584.699599
NCO42,OUT013,2475.73913
NCT42,OUT017,2475.73913
FDX27,OUT035,1532.443313
FDV40,OUT018,1093.705684
FDT45,OUT027,1255.271078
FDS47,OUT019,204.0850175
FDR45,OUT035,3891.117492
FDB03,OUT045,3881.295721
FDO49,OUT035,820.7311503
FDU60,OUT027,4252.890342
FDB26,OUT018,772.9206591
FDB46,OUT017,3683.121738
FDQ37,OUT019,504.2902897
FDN03,OUT017,3980.520841
NCX30,OUT045,3980.098703
FDK32,OUT019,365.7830511
DRM47,OUT013,3051.185803
NCO02,OUT046,1121.034613
FDP04,OUT013,1199.126231
NCO43,OUT049,1565.296669
FDD59,OUT013,1463.071232
FDQ10,OUT017,2865.286123
FDW45,OUT035,2475.73913
NCK30,OUT049,4016.447892
FDU31,OUT018,3472.865623
NCQ17,OUT019,367.8468475
FDN01,OUT017,2865.286123
FDZ19,OUT049,2865.286123
DRG37,OUT017,2496.78189
FDE32,OUT045,662.6049217
FDO34,OUT049,2698.983975
FDM04,OUT019,131.4276341
FDZ25,OUT049,2836.181155
FDU08,OUT049,1536.315617
NCW30,OUT045,4078.777602
NCM18,OUT013,1134.810755
FDS22,OUT035,668.5614658
NCH18,OUT017,3878.626601
FDC23,OUT013,2890.807245
FDY46,OUT013,3051.185803
NCU06,OUT046,3817.611769
FDX57,OUT045,1534.070794
FDX36,OUT027,5848.98237
FDL16,OUT045,729.6287228
FDT16,OUT010,572.9909553
FDN16,OUT018,1580.170176
FDC03,OUT046,3051.185803
DRF60,OUT013,3879.015558
FDS27,OUT027,5755.531013
FDP33,OUT010,570.0527433
FDJ36,OUT018,1565.296669
NCR42,OUT013,708.3822003
FDV14,OUT017,1450.615161
NCP42,OUT035,3051.185803
FDB50,OUT027,2014.087889
NCC30,OUT027,4446.38747
FDA23,OUT018,1568.007618
FDW16,OUT017,1501.431775
FDQ52,OUT010,570.0527433
FDB58,OUT049,2239.680027
NCP29,OUT049,1046.983648
NCM05,OUT045,4076.565824
FDO25,OUT013,3682.520206
NCM54,OUT046,2026.332165
NCL54,OUT046,2865.286123
FDL39,OUT010,451.434241
FDF53,OUT018,2976.466872
NCQ42,OUT035,2026.332165
FDF58,OUT013,1176.969987
FDZ04,OUT035,1041.575462
FDE26,OUT019,297.693838
FDS60,OUT017,2938.179583
FDV58,OUT017,3058.517061
FDM04,OUT045,762.7960643
FDE08,OUT035,2475.73913
NCB43,OUT049,3051.185803
FDU11,OUT010,273.0089169
FDF22,OUT019,563.9511253
FDE24,OUT013,2053.60074
DRJ49,OUT046,2034.335948
NCQ53,OUT035,3855.188428
NCL41,OUT013,708.3822003
FDR22,OUT013,1704.786675
FDH04,OUT035,1521.416191
DRH15,OUT045,671.2346106
FDY40,OUT049,731.1416303
NCI17,OUT035,1534.070794
NCC18,OUT013,2865.286123
FDY28,OUT027,5848.98237
FDB45,OUT027,2856.655512
NCL30,OUT018,2026.332165
FDM10,OUT017,3686.711262
FDH22,OUT027,3004.716695
NCZ53,OUT017,3051.185803
NCI18,OUT013,3760.570267
FDH14,OUT027,3030.739967
FDR36,OUT027,1003.808061
FDW01,OUT045,2479.284336
FDK02,OUT027,2942.57378
FDJ02,OUT018,2473.602517
FDU55,OUT013,4083.782059
NCV18,OUT027,2496.354535
FDH14,OUT018,2034.335948
FDZ37,OUT045,1486.135663
FDX49,OUT049,3804.446126
NCD43,OUT046,1580.170176
FDZ07,OUT013,1134.810755
FDK43,OUT035,2026.332165
FDR32,OUT018,3593.021959
FDT39,OUT013,2479.284336
NCV54,OUT017,2006.726803
FDF38,OUT018,665.0470437
FDV60,OUT046,3058.517061
FDH44,OUT027,4012.533123
FDS21,OUT046,1056.330213
NCL41,OUT045,662.6049217
FDM46,OUT017,1532.443313
FDU27,OUT045,731.7459057
NCJ54,OUT017,3811.146865
DRG51,OUT018,2578.566285
NCA29,OUT019,388.2843502
FDR47,OUT045,3051.185803
NCL19,OUT027,3030.739967
DRG01,OUT049,1193.946744
FDG10,OUT046,961.2616423
NCV05,OUT049,2490.767298
NCH18,OUT019,572.3459354
FDV14,OUT018,1468.586758
DRJ23,OUT035,3051.185803
DRJ11,OUT046,3051.185803
FDZ03,OUT017,3051.185803
FDI27,OUT010,131.4276341
FDJ14,OUT018,1391.662257
FDU32,OUT017,2009.594688
FDD47,OUT027,4263.058293
DRF36,OUT035,3051.185803
FDM21,OUT046,4077.021284
FDV10,OUT018,665.9290251
FDH60,OUT018,3051.185803
FDX47,OUT010,368.2316234
FDT19,OUT019,425.2869519
FDO11,OUT045,3988.433617
FDH24,OUT027,4178.479404
FDL02,OUT018,1589.289153
FDB02,OUT049,2865.286123
FDA43,OUT046,3051.185803
FDG52,OUT045,729.6287228
DRC12,OUT013,3051.185803
FDY37,OUT018,2056.258982
NCU18,OUT045,2053.60074
FDU09,OUT035,919.9304446
DRJ25,OUT027,1061.087464
DRE12,OUT018,1910.094346
DRL47,OUT017,2023.414822
DRK01,OUT046,1534.070794
FDC22,OUT019,507.5982488
FDG44,OUT013,951.5290211
FDW04,OUT035,2034.335948
FDK09,OUT049,3791.056832
NCN43,OUT035,2015.089972
FDG04,OUT049,3051.185803
FDH32,OUT010,228.8753826
DRI47,OUT017,2475.73913
DRE15,OUT013,1261.898444
FDY11,OUT035,1061.639594
FDO60,OUT049,681.335136
FDQ20,OUT018,665.0470437
FDO57,OUT027,4208.950864
FDT14,OUT019,278.263999
FDA57,OUT049,673.1767323
DRN35,OUT017,658.2604768
FDJ03,OUT046,737.9751
FDX28,OUT017,1565.296669
DRE25,OUT045,1506.912346
FDR09,OUT046,4079.501829
FDB23,OUT035,3804.035112
FDO08,OUT045,2557.057677
FDQ23,OUT049,1565.296669
FDW04,OUT013,2034.335948
DRK13,OUT010,542.2408748
NCL17,OUT027,3030.396319
FDY21,OUT035,3051.185803
FDJ38,OUT027,5211.030961
FDA37,OUT019,284.137972
FDV43,OUT013,723.327171
FDL36,OUT046,1521.416191
FDD53,OUT045,669.3914885
FDZ19,OUT010,427.3454719
FDV21,OUT045,2026.332165
NCL54,OUT018,2863.149511
DRI47,OUT027,3993.336043
DRG03,OUT049,2496.78189
FDG21,OUT013,2475.73913
FDW03,OUT018,1580.170176
NCI55,OUT046,2015.089972
DRC36,OUT019,425.7351783
FDH22,OUT017,2026.332165
FDV20,OUT045,2026.332165
NCU41,OUT027,5709.877647
FDN46,OUT027,2856.311864
FDK50,OUT045,2555.054303
NCA05,OUT027,4012.533123
DRH01,OUT018,2863.149511
FDT08,OUT018,2473.602517
FDM08,OUT018,3558.938872
FDZ07,OUT035,1000.081077
FDS22,OUT017,719.8009178
FDV35,OUT027,4094.020595
FDI28,OUT010,164.691337
FDW58,OUT027,2889.394772
FDT52,OUT045,3891.955868
FDY34,OUT046,2564.339589
FDR10,OUT046,2550.931886
FDK57,OUT017,2009.594688
FDR02,OUT027,2904.167544
FDX49,OUT046,3820.284696
FDQ20,OUT046,674.6790841
DRK23,OUT045,3988.014091
NCW06,OUT046,3051.185803
FDR31,OUT017,2475.73913
NCE43,OUT013,2754.053304
DRO59,OUT027,1993.787485
FDN09,OUT049,3880.513553
FDR11,OUT046,2550.931886
FDO57,OUT013,2555.054303
NCX18,OUT017,3058.517061
FDB05,OUT018,3754.958313
FDQ08,OUT018,1007.408316
NCG43,OUT035,1532.443313
FDJ56,OUT013,1572.791872
FDA13,OUT010,131.4276341
FDO56,OUT017,1933.539499
FDB37,OUT018,3663.807733
FDZ02,OUT018,1534.070794
FDQ24,OUT046,3987.883037
FDM16,OUT013,1237.668172
FDU35,OUT049,1536.315617
FDT35,OUT035,2754.053304
NCX30,OUT049,3879.927529
FDG04,OUT017,3051.185803
FDI12,OUT035,1450.615161
FDE35,OUT035,994.1263728
NCP14,OUT027,2859.31587
NCY53,OUT045,1682.26287
FDP49,OUT017,918.2020508
FDQ04,OUT017,665.0470437
FDM39,OUT035,2929.102107
FDO58,OUT019,379.8785832
FDC56,OUT017,1985.627648
NCQ54,OUT046,2666.016574
FDV10,OUT027,1001.964939
NCK17,OUT046,674.6790841
NCF55,OUT027,995.1783726
FDV33,OUT013,4080.192534
NCH29,OUT019,235.0628729
FDA37,OUT027,2981.614299
FDH46,OUT018,1572.791872
FDS25,OUT035,1704.786675
FDH04,OUT027,2690.564772
FDX52,OUT046,3051.185803
NCD42,OUT017,658.2604768
FDW47,OUT017,2015.089972
FDL25,OUT027,2798.67022
NCJ06,OUT010,273.1832514
FDY09,OUT013,2865.286123
FDS40,OUT046,667.8925172
FDH41,OUT017,3684.913989
FDG38,OUT035,1437.306433
FDU03,OUT027,4911.389635
FDV20,OUT046,2026.332165
DRB13,OUT045,3051.185803
NCQ30,OUT013,2006.726803
NCH06,OUT013,3878.477437
FDU50,OUT018,1845.394072
NCO42,OUT019,362.1129997
FDW09,OUT018,1321.067064
FDH04,OUT013,1542.080497
FDC21,OUT045,1589.289153
FDL21,OUT049,673.1767323
FDM46,OUT010,228.1697923
FDT22,OUT019,133.1643657
FDB28,OUT035,3070.135334
FDI12,OUT018,1479.737211
FDA28,OUT045,2026.332165
FDF59,OUT013,2026.332165
FDM45,OUT027,2977.857702
FDQ56,OUT017,1392.020521
FDR46,OUT049,2475.73913
FDT01,OUT013,3680.727954
FDD16,OUT027,1510.342918
NCU30,OUT010,381.1232868
FDM40,OUT010,355.9799932
FDI56,OUT035,1525.8595
NCS30,OUT013,2026.332165
FDU08,OUT017,1536.315617
FDX51,OUT027,5755.531013
FDA43,OUT045,3058.517061
FDX59,OUT010,131.4276341
FDC37,OUT018,1584.699599
FDP58,OUT013,3726.518135
NCY42,OUT035,2056.258982
FDF21,OUT018,3051.185803
FDU10,OUT027,998.3478068
DRL47,OUT018,2023.414822
FDA58,OUT018,3634.188768
FDJ22,OUT049,3051.185803
FDK50,OUT046,2550.931886
FDO38,OUT035,1295.578532
DRF60,OUT035,3891.239681
NCZ42,OUT019,572.3459354
FDD35,OUT049,1968.754453
FDL25,OUT045,1525.8595
FDJ16,OUT013,1031.905831
DRK59,OUT049,3833.114727
FDI50,OUT046,3823.442764
NCB19,OUT045,1462.827877
DRI37,OUT035,987.3805999
FDA14,OUT027,4012.533123
FDC08,OUT018,3577.759112
FDS45,OUT046,1580.170176
FDI21,OUT049,1046.018219
DRJ47,OUT035,2865.286123
DRE37,OUT027,5211.030961
FDT55,OUT018,2546.016681
NCG42,OUT027,3010.41171
FDA31,OUT049,2855.423169
NCW42,OUT046,3753.580148
FDF50,OUT017,3051.185803
FDK56,OUT049,3051.185803
FDX10,OUT035,661.7748989
NCK07,OUT027,4220.878704
FDZ49,OUT017,3751.931792
FDR33,OUT013,1601.052846
FDO44,OUT018,1704.786675
FDA20,OUT046,3051.185803
NCL30,OUT045,2026.332165
FDI05,OUT019,149.9793755
FDQ12,OUT018,3594.98265
FDH47,OUT017,1534.070794
FDH34,OUT018,3051.185803
FDF29,OUT046,2034.335948
FDG40,OUT018,658.2604768
NCE18,OUT017,3970.388653
FDP21,OUT010,500.5679794
FDY50,OUT013,1537.702897
FDB36,OUT049,2034.335948
NCZ29,OUT049,2026.332165
FDU20,OUT018,1968.754453
FDO56,OUT013,1933.539499
FDW31,OUT049,3058.517061
DRH59,OUT013,1260.357812
NCB30,OUT017,3058.517061
FDK43,OUT027,3004.716695
FDW43,OUT045,3823.492517
NCL19,OUT017,2053.60074
FDJ27,OUT046,1558.253495
FDC45,OUT046,2766.772538
FDY40,OUT035,747.4941796
NCM41,OUT035,1521.416191
NCK18,OUT019,385.049341
FDP37,OUT049,2034.335948
FDA27,OUT027,5848.98237
NCX30,OUT035,3898.671659
FDR09,OUT017,4043.563336
FDG08,OUT027,4354.546029
NCU30,OUT013,2564.339589
FDB16,OUT017,1465.793185
FDM16,OUT017,1073.07176
FDC48,OUT013,1474.910958
NCF18,OUT046,3051.185803
FDU46,OUT018,1472.295647
FDH41,OUT018,3474.657875
NCN42,OUT010,362.1129997
FDU49,OUT046,1474.142959
FDB20,OUT027,2014.087889
